CustomerID,CompanyName,ContactName,ContactTitle,OrderDate,UnitPrice,Discount,Freight,ProductName,CategoryName
FURIB,Furia Bacalhau e Frutos do Mar,Lino Rodriguez,Sales Manager,00:00.0,10,0,87.03,Scottish Longbreads,Confections
SPLIR,Split Rail Beer & Ale,Art Braunschweiger,Sales Manager,00:00.0,7.3,0.05,191.67,Teatime Chocolate Biscuits,Confections
SPLIR,Split Rail Beer & Ale,Art Braunschweiger,Sales Manager,00:00.0,20.7,0.05,191.67,Nord-Ost Matjeshering,Seafood
SPLIR,Split Rail Beer & Ale,Art Braunschweiger,Sales Manager,00:00.0,210.8,0.05,191.67,Côte de Blaye,Beverages
SPLIR,Split Rail Beer & Ale,Art Braunschweiger,Sales Manager,00:00.0,30.4,0.05,191.67,Gnocchi di nonna Alice,Grains/Cereals
LILAS,LILA-Supermercado,Carlos González,Accounting Manager,00:00.0,24.9,0.15,12.75,Gumbär Gummibärchen,Confections
LILAS,LILA-Supermercado,Carlos González,Accounting Manager,00:00.0,27.8,0.15,12.75,Mozzarella di Giovanni,Dairy Products
BONAP,Bon app',Laurence Lebihan,Owner,00:00.0,5.9,0,10.19,Tourtière,Meat/Poultry
MEREP,Mère Paillarde,Jean Fresnière,Marketing Assistant,00:00.0,50,0.2,52.84,Carnarvon Tigers,Seafood
MEREP,Mère Paillarde,Jean Fresnière,Marketing Assistant,00:00.0,11.2,0.2,52.84,Singaporean Hokkien Fried Mee,Grains/Cereals
MEREP,Mère Paillarde,Jean Fresnière,Marketing Assistant,00:00.0,7.6,0.2,52.84,Zaanse koeken,Confections
WARTH,Wartian Herkku,Pirkko Koskitalo,Accounting Manager,00:00.0,18.6,0,0.59,Tofu,Produce
WARTH,Wartian Herkku,Pirkko Koskitalo,Accounting Manager,00:00.0,8,0.1,0.59,Sir Rodney's Scones,Confections
WARTH,Wartian Herkku,Pirkko Koskitalo,Accounting Manager,00:00.0,17.2,0.1,0.59,Flotemysost,Dairy Products
VICTE,Victuailles en stock,Mary Saveley,Sales Agent,00:00.0,5.6,0,8.56,Filo Mix,Grains/Cereals
VICTE,Victuailles en stock,Mary Saveley,Sales Agent,00:00.0,10,0,8.56,Scottish Longbreads,Confections
HUNGO,Hungry Owl All-Night Grocers,Patricia McKenna,Sales Associate,00:00.0,15.2,0.2,42.11,Chang,Beverages
HUNGO,Hungry Owl All-Night Grocers,Patricia McKenna,Sales Associate,00:00.0,10,0.2,42.11,Gorgonzola Telino,Dairy Products
HUNGO,Hungry Owl All-Night Grocers,Patricia McKenna,Sales Associate,00:00.0,25.6,0.2,42.11,Mascarpone Fabioli,Dairy Products
HUNGO,Hungry Owl All-Night Grocers,Patricia McKenna,Sales Associate,00:00.0,42.4,0.2,42.11,Manjimup Dried Apples,Produce
PRINI,Princesa Isabel Vinhos,Isabel de Castro,Sales Representative,00:00.0,17.6,0.1,15.51,Chef Anton's Cajun Seasoning,Condiments
FRANK,Frankenversand,Peter Franken,Marketing Manager,00:00.0,7.2,0,108.26,Tunnbröd,Grains/Cereals
FRANK,Frankenversand,Peter Franken,Marketing Manager,00:00.0,24.9,0,108.26,Gumbär Gummibärchen,Confections
FRANK,Frankenversand,Peter Franken,Marketing Manager,00:00.0,15.2,0,108.26,Inlagd Sill,Seafood
FRANK,Frankenversand,Peter Franken,Marketing Manager,00:00.0,20.8,0,108.26,Gravad lax,Seafood
FRANK,Frankenversand,Peter Franken,Marketing Manager,00:00.0,27.8,0,108.26,Mozzarella di Giovanni,Dairy Products
OLDWO,Old World Delicatessen,Rene Phillips,Sales Representative,00:00.0,31.2,0,84.21,Alice Mutton,Meat/Poultry
OLDWO,Old World Delicatessen,Rene Phillips,Sales Representative,00:00.0,20.7,0,84.21,Nord-Ost Matjeshering,Seafood
MEREP,Mère Paillarde,Jean Fresnière,Marketing Assistant,00:00.0,17.6,0,15.66,Chef Anton's Cajun Seasoning,Condiments
MEREP,Mère Paillarde,Jean Fresnière,Marketing Assistant,00:00.0,31.2,0.05,15.66,Alice Mutton,Meat/Poultry
MEREP,Mère Paillarde,Jean Fresnière,Marketing Assistant,00:00.0,39.4,0,15.66,Tarte au sucre,Confections
BONAP,Bon app',Laurence Lebihan,Owner,00:00.0,50,0.05,166.31,Carnarvon Tigers,Seafood
BONAP,Bon app',Laurence Lebihan,Owner,00:00.0,7.7,0.05,166.31,Jack's New England Clam Chowder,Seafood
BONAP,Bon app',Laurence Lebihan,Owner,00:00.0,36.8,0.05,166.31,Ipoh Coffee,Beverages
SIMOB,Simons bistro,Jytte Petersen,Owner,00:00.0,2,0,26.78,Geitost,Dairy Products
SIMOB,Simons bistro,Jytte Petersen,Owner,00:00.0,44,0.15,26.78,Raclette Courdavault,Dairy Products
FRANK,Frankenversand,Peter Franken,Marketing Manager,00:00.0,15.2,0.2,54.83,Chang,Beverages
FRANK,Frankenversand,Peter Franken,Marketing Manager,00:00.0,10,0.2,54.83,Gorgonzola Telino,Dairy Products
FRANK,Frankenversand,Peter Franken,Marketing Manager,00:00.0,15.2,0.2,54.83,Inlagd Sill,Seafood
FRANK,Frankenversand,Peter Franken,Marketing Manager,00:00.0,19.2,0.2,54.83,Pâté chinois,Meat/Poultry
LEHMS,Lehmanns Marktstand,Renate Messner,Sales Representative,00:00.0,26.6,0,110.37,Wimmers gute Semmelknödel,Grains/Cereals
LEHMS,Lehmanns Marktstand,Renate Messner,Sales Representative,00:00.0,10,0.05,110.37,Scottish Longbreads,Confections
LEHMS,Lehmanns Marktstand,Renate Messner,Sales Representative,00:00.0,14.4,0,110.37,Lakkalikööri,Beverages
WHITC,White Clover Markets,Karl Jablonski,Owner,00:00.0,17.6,0,23.29,Chef Anton's Cajun Seasoning,Condiments
WHITC,White Clover Markets,Karl Jablonski,Owner,00:00.0,32,0.25,23.29,Northwoods Cranberry Sauce,Condiments
QUICK,QUICK-Stop,Horst Kloss,Accounting Manager,00:00.0,32,0,249.06,Northwoods Cranberry Sauce,Condiments
QUICK,QUICK-Stop,Horst Kloss,Accounting Manager,00:00.0,7.3,0,249.06,Teatime Chocolate Biscuits,Confections
QUICK,QUICK-Stop,Horst Kloss,Accounting Manager,00:00.0,11.2,0,249.06,Singaporean Hokkien Fried Mee,Grains/Cereals
RATTC,Rattlesnake Canyon Grocery,Paula Wilson,Assistant Sales Representative,00:00.0,31.2,0.1,142.08,Alice Mutton,Meat/Poultry
RATTC,Rattlesnake Canyon Grocery,Paula Wilson,Assistant Sales Representative,00:00.0,30.4,0,142.08,Gnocchi di nonna Alice,Grains/Cereals
FAMIA,Familia Arquibaldo,Aria Cruz,Marketing Assistant,00:00.0,11.2,0,3.1,NuNuCa Nuß-Nougat-Creme,Confections
FAMIA,Familia Arquibaldo,Aria Cruz,Marketing Assistant,00:00.0,14.4,0.15,3.1,Chartreuse verte,Beverages
FAMIA,Familia Arquibaldo,Aria Cruz,Marketing Assistant,00:00.0,14.7,0,3.1,Boston Crab Meat,Seafood
FAMIA,Familia Arquibaldo,Aria Cruz,Marketing Assistant,00:00.0,6.2,0.15,3.1,Rhönbräu Klosterbier,Beverages
WANDK,Die Wandernde Kuh,Rita Müller,Sales Representative,00:00.0,14.4,0.15,0.78,Chai,Beverages
WANDK,Die Wandernde Kuh,Rita Müller,Sales Representative,00:00.0,7.2,0,0.78,Tunnbröd,Grains/Cereals
SPLIR,Split Rail Beer & Ale,Art Braunschweiger,Sales Manager,00:00.0,5.9,0,8.63,Tourtière,Meat/Poultry
LAMAI,La maison d'Asie,Annette Roulet,Sales Manager,00:00.0,13,0.1,64.19,Valkoinen suklaa,Confections
LAMAI,La maison d'Asie,Annette Roulet,Sales Manager,00:00.0,28.8,0.1,64.19,Gudbrandsdalsost,Dairy Products
ERNSH,Ernst Handel,Roland Mendel,Sales Manager,00:00.0,210.8,0.05,162.33,Côte de Blaye,Beverages
ERNSH,Ernst Handel,Roland Mendel,Sales Manager,00:00.0,7.7,0,162.33,Jack's New England Clam Chowder,Seafood
ERNSH,Ernst Handel,Roland Mendel,Sales Manager,00:00.0,15.5,0.05,162.33,Gula Malacca,Condiments
ERNSH,Ernst Handel,Roland Mendel,Sales Manager,00:00.0,16.8,0.05,162.33,Louisiana Fiery Hot Pepper Sauce,Condiments
FURIB,Furia Bacalhau e Frutos do Mar,Lino Rodriguez,Sales Manager,00:00.0,3.6,0,1.3,Guaraná Fantástica,Beverages
FURIB,Furia Bacalhau e Frutos do Mar,Lino Rodriguez,Sales Manager,00:00.0,5.9,0.15,1.3,Tourtière,Meat/Poultry
PICCO,Piccolo und mehr,Georg Pipps,Sales Manager,00:00.0,16.8,0.2,360.63,Queso Cabrales,Dairy Products
PICCO,Piccolo und mehr,Georg Pipps,Sales Manager,00:00.0,210.8,0.2,360.63,Côte de Blaye,Beverages
PERIC,Pericles Comidas clásicas,Guillermo Fernández,Sales Representative,00:00.0,14.4,0,53.8,Chai,Beverages
PERIC,Pericles Comidas clásicas,Guillermo Fernández,Sales Representative,00:00.0,99,0,53.8,Thüringer Rostbratwurst,Meat/Poultry
AROUT,Around the Horn,Thomas Hardy,Sales Representative,00:00.0,3.6,0,41.95,Guaraná Fantástica,Beverages
AROUT,Around the Horn,Thomas Hardy,Sales Representative,00:00.0,15.6,0,41.95,Ravioli Angelo,Grains/Cereals
WANDK,Die Wandernde Kuh,Rita Müller,Sales Representative,00:00.0,10,0,36.71,Gorgonzola Telino,Dairy Products
WANDK,Die Wandernde Kuh,Rita Müller,Sales Representative,00:00.0,19.2,0,36.71,Pâté chinois,Meat/Poultry
WANDK,Die Wandernde Kuh,Rita Müller,Sales Representative,00:00.0,28.8,0,36.71,Gudbrandsdalsost,Dairy Products
LILAS,LILA-Supermercado,Carlos González,Accounting Manager,00:00.0,24.8,0.2,34.88,Ikura,Seafood
LILAS,LILA-Supermercado,Carlos González,Accounting Manager,00:00.0,24.9,0,34.88,Gumbär Gummibärchen,Confections
LILAS,LILA-Supermercado,Carlos González,Accounting Manager,00:00.0,27.2,0.2,34.88,Camembert Pierrot,Dairy Products
LAMAI,La maison d'Asie,Annette Roulet,Sales Manager,00:00.0,3.6,0.05,19.64,Guaraná Fantástica,Beverages
LAMAI,La maison d'Asie,Annette Roulet,Sales Manager,00:00.0,11.2,0.05,19.64,Sasquatch Ale,Beverages
LAMAI,La maison d'Asie,Annette Roulet,Sales Manager,00:00.0,15.2,0.05,19.64,Inlagd Sill,Seafood
SEVES,Seven Seas Imports,Hari Kumar,Sales Manager,00:00.0,13.9,0.05,288.43,Pavlova,Confections
SEVES,Seven Seas Imports,Hari Kumar,Sales Manager,00:00.0,10,0.05,288.43,Gorgonzola Telino,Dairy Products
SEVES,Seven Seas Imports,Hari Kumar,Sales Manager,00:00.0,27.2,0.05,288.43,Camembert Pierrot,Dairy Products
BLONP,Blondesddsl père et fils,Frédérique Citeaux,Marketing Manager,00:00.0,36.4,0,131.7,Rössle Sauerkraut,Produce
BLONP,Blondesddsl père et fils,Frédérique Citeaux,Marketing Manager,00:00.0,99,0,131.7,Thüringer Rostbratwurst,Meat/Poultry
BLONP,Blondesddsl père et fils,Frédérique Citeaux,Marketing Manager,00:00.0,210.8,0,131.7,Côte de Blaye,Beverages
BLONP,Blondesddsl père et fils,Frédérique Citeaux,Marketing Manager,00:00.0,16,0,131.7,Maxilaku,Confections
BLONP,Blondesddsl père et fils,Frédérique Citeaux,Marketing Manager,00:00.0,5.9,0,131.7,Tourtière,Meat/Poultry
QUICK,QUICK-Stop,Horst Kloss,Accounting Manager,00:00.0,14.4,0.1,183.17,Chartreuse verte,Beverages
QUICK,QUICK-Stop,Horst Kloss,Accounting Manager,00:00.0,27.2,0.1,183.17,Camembert Pierrot,Dairy Products
BONAP,Bon app',Laurence Lebihan,Owner,00:00.0,11.2,0,96.04,NuNuCa Nuß-Nougat-Creme,Confections
BONAP,Bon app',Laurence Lebihan,Owner,00:00.0,42.4,0,96.04,Manjimup Dried Apples,Produce
BONAP,Bon app',Laurence Lebihan,Owner,00:00.0,5.9,0,96.04,Tourtière,Meat/Poultry
DRACD,Drachenblut Delikatessen,Sven Ottlieb,Order Administrator,00:00.0,10,0,30.54,Gorgonzola Telino,Dairy Products
DRACD,Drachenblut Delikatessen,Sven Ottlieb,Order Administrator,00:00.0,6.2,0,30.54,Rhönbräu Klosterbier,Beverages
DRACD,Drachenblut Delikatessen,Sven Ottlieb,Order Administrator,00:00.0,14.4,0,30.54,Lakkalikööri,Beverages
EASTC,Eastern Connection,Ann Devon,Sales Agent,00:00.0,28.8,0,71.97,Gudbrandsdalsost,Dairy Products
EASTC,Eastern Connection,Ann Devon,Sales Agent,00:00.0,17.2,0,71.97,Flotemysost,Dairy Products
ANTON,Antonio Moreno Taquería,Antonio Moreno,Owner,00:00.0,16.8,0,22,Queso Cabrales,Dairy Products
GALED,Galería del gastrónomo,Eduardo Saavedra,Marketing Manager,00:00.0,16.8,0,10.14,Louisiana Fiery Hot Pepper Sauce,Condiments
GALED,Galería del gastrónomo,Eduardo Saavedra,Marketing Manager,00:00.0,10.4,0,10.14,Original Frankfurter grüne Soße,Condiments
VAFFE,Vaffeljernet,Palle Ibsen,Sales Manager,00:00.0,11.2,0,13.55,Sasquatch Ale,Beverages
VAFFE,Vaffeljernet,Palle Ibsen,Sales Manager,00:00.0,5.9,0,13.55,Tourtière,Meat/Poultry
VAFFE,Vaffeljernet,Palle Ibsen,Sales Manager,00:00.0,16.8,0,13.55,Louisiana Fiery Hot Pepper Sauce,Condiments
VAFFE,Vaffeljernet,Palle Ibsen,Sales Manager,00:00.0,10.4,0,13.55,Original Frankfurter grüne Soße,Condiments
ERNSH,Ernst Handel,Roland Mendel,Sales Manager,00:00.0,8,0.1,101.95,Sir Rodney's Scones,Confections
ERNSH,Ernst Handel,Roland Mendel,Sales Manager,00:00.0,36.4,0.1,101.95,Rössle Sauerkraut,Produce
ERNSH,Ernst Handel,Roland Mendel,Sales Manager,00:00.0,15.6,0,101.95,Ravioli Angelo,Grains/Cereals
ERNSH,Ernst Handel,Roland Mendel,Sales Manager,00:00.0,26.6,0.1,101.95,Wimmers gute Semmelknödel,Grains/Cereals
SPLIR,Split Rail Beer & Ale,Art Braunschweiger,Sales Manager,00:00.0,99,0,195.68,Thüringer Rostbratwurst,Meat/Poultry
SPLIR,Split Rail Beer & Ale,Art Braunschweiger,Sales Manager,00:00.0,30.4,0.25,195.68,Gnocchi di nonna Alice,Grains/Cereals
CHOPS,Chop-suey Chinese,Yang Wang,Owner,00:00.0,14.4,0.15,1.17,Chai,Beverages
CHOPS,Chop-suey Chinese,Yang Wang,Owner,00:00.0,26.6,0,1.17,Wimmers gute Semmelknödel,Grains/Cereals
CHOPS,Chop-suey Chinese,Yang Wang,Owner,00:00.0,8,0.15,1.17,Longlife Tofu,Produce
LAMAI,La maison d'Asie,Annette Roulet,Sales Manager,00:00.0,15.2,0.2,0.45,Inlagd Sill,Seafood
QUEEN,Queen Cozinha,Lúcia Carvalho,Marketing Assistant,00:00.0,64.8,0.25,890.78,Sir Rodney's Marmalade,Confections
QUEEN,Queen Cozinha,Lúcia Carvalho,Marketing Assistant,00:00.0,210.8,0.25,890.78,Côte de Blaye,Beverages
QUEEN,Queen Cozinha,Lúcia Carvalho,Marketing Assistant,00:00.0,27.2,0.25,890.78,Camembert Pierrot,Dairy Products
QUEEN,Queen Cozinha,Lúcia Carvalho,Marketing Assistant,00:00.0,27.8,0.25,890.78,Mozzarella di Giovanni,Dairy Products
HUNGO,Hungry Owl All-Night Grocers,Patricia McKenna,Sales Associate,00:00.0,10.6,0.2,124.12,Escargots de Bourgogne,Seafood
HUNGO,Hungry Owl All-Night Grocers,Patricia McKenna,Sales Associate,00:00.0,17.2,0.2,124.12,Flotemysost,Dairy Products
WOLZA,Wolski  Zajazd,Zbyszek Piestrzeniewicz,Owner,00:00.0,10,0,3.94,Gorgonzola Telino,Dairy Products
WOLZA,Wolski  Zajazd,Zbyszek Piestrzeniewicz,Owner,00:00.0,10.6,0,3.94,Escargots de Bourgogne,Seafood
HUNGC,Hungry Coyote Import Store,Yoshi Latimer,Sales Representative,00:00.0,18.6,0,20.12,Tofu,Produce
HUNGC,Hungry Coyote Import Store,Yoshi Latimer,Sales Representative,00:00.0,5.9,0,20.12,Tourtière,Meat/Poultry
MEREP,Mère Paillarde,Jean Fresnière,Marketing Assistant,00:00.0,10,0.05,20.39,Gorgonzola Telino,Dairy Products
SEVES,Seven Seas Imports,Hari Kumar,Sales Manager,00:00.0,36.4,0.15,22.21,Rössle Sauerkraut,Produce
SEVES,Seven Seas Imports,Hari Kumar,Sales Manager,00:00.0,14.4,0.15,22.21,Chartreuse verte,Beverages
FOLKO,Folk och fä HB,Maria Larsson,Owner,00:00.0,17.2,0,5.44,Flotemysost,Dairy Products
QUEDE,Que Delícia,Bernardo Batista,Accounting Manager,00:00.0,7.7,0.1,45.03,Jack's New England Clam Chowder,Seafood
QUEDE,Que Delícia,Bernardo Batista,Accounting Manager,00:00.0,35.1,0.1,45.03,Vegie-spread,Condiments
QUEDE,Que Delícia,Bernardo Batista,Accounting Manager,00:00.0,16.8,0.1,45.03,Louisiana Fiery Hot Pepper Sauce,Condiments
HUNGO,Hungry Owl All-Night Grocers,Patricia McKenna,Sales Associate,00:00.0,20.7,0.1,35.03,Nord-Ost Matjeshering,Seafood
HUNGO,Hungry Owl All-Night Grocers,Patricia McKenna,Sales Associate,00:00.0,26.2,0.1,35.03,Perth Pasties,Meat/Poultry
HUNGO,Hungry Owl All-Night Grocers,Patricia McKenna,Sales Associate,00:00.0,27.2,0.1,35.03,Camembert Pierrot,Dairy Products
HUNGO,Hungry Owl All-Night Grocers,Patricia McKenna,Sales Associate,00:00.0,12,0,35.03,Outback Lager,Beverages
LILAS,LILA-Supermercado,Carlos González,Accounting Manager,00:00.0,8,0,7.99,Longlife Tofu,Produce
ERNSH,Ernst Handel,Roland Mendel,Sales Manager,00:00.0,17,0,94.77,Chef Anton's Gumbo Mix,Condiments
ERNSH,Ernst Handel,Roland Mendel,Sales Manager,00:00.0,50,0,94.77,Carnarvon Tigers,Seafood
ERNSH,Ernst Handel,Roland Mendel,Sales Manager,00:00.0,99,0,94.77,Thüringer Rostbratwurst,Meat/Poultry
ERNSH,Ernst Handel,Roland Mendel,Sales Manager,00:00.0,2,0,94.77,Geitost,Dairy Products
ERNSH,Ernst Handel,Roland Mendel,Sales Manager,00:00.0,8,0,94.77,Longlife Tofu,Produce
AROUT,Around the Horn,Thomas Hardy,Sales Representative,00:00.0,4.8,0,34.24,Konbu,Seafood
AROUT,Around the Horn,Thomas Hardy,Sales Representative,00:00.0,13,0,34.24,Valkoinen suklaa,Confections
AROUT,Around the Horn,Thomas Hardy,Sales Representative,00:00.0,30.4,0,34.24,Gnocchi di nonna Alice,Grains/Cereals
BERGS,Berglunds snabbköp,Christina Berglund,Order Administrator,00:00.0,64.8,0,168.64,Sir Rodney's Marmalade,Confections
BERGS,Berglunds snabbköp,Christina Berglund,Order Administrator,00:00.0,27.2,0,168.64,Camembert Pierrot,Dairy Products
SPLIR,Split Rail Beer & Ale,Art Braunschweiger,Sales Manager,00:00.0,24,0.2,30.96,Uncle Bob's Organic Dried Pears,Produce
SPLIR,Split Rail Beer & Ale,Art Braunschweiger,Sales Manager,00:00.0,27.2,0.2,30.96,Camembert Pierrot,Dairy Products
SPLIR,Split Rail Beer & Ale,Art Braunschweiger,Sales Manager,00:00.0,10,0.2,30.96,Scottish Longbreads,Confections
FAMIA,Familia Arquibaldo,Aria Cruz,Marketing Assistant,00:00.0,3.6,0,13.99,Guaraná Fantástica,Beverages
FAMIA,Familia Arquibaldo,Aria Cruz,Marketing Assistant,00:00.0,11.2,0,13.99,Sasquatch Ale,Beverages
SANTG,Santé Gourmet,Jonas Bergulfsen,Owner,00:00.0,3.6,0,93.63,Guaraná Fantástica,Beverages
SANTG,Santé Gourmet,Jonas Bergulfsen,Owner,00:00.0,36.4,0,93.63,Rössle Sauerkraut,Produce
SANTG,Santé Gourmet,Jonas Bergulfsen,Owner,00:00.0,44,0,93.63,Raclette Courdavault,Dairy Products
SANTG,Santé Gourmet,Jonas Bergulfsen,Owner,00:00.0,17.2,0,93.63,Flotemysost,Dairy Products
SEVES,Seven Seas Imports,Hari Kumar,Sales Manager,00:00.0,7.6,0.2,34.86,Rogede sild,Seafood
SEVES,Seven Seas Imports,Hari Kumar,Sales Manager,00:00.0,5.6,0.2,34.86,Filo Mix,Grains/Cereals
SEVES,Seven Seas Imports,Hari Kumar,Sales Manager,00:00.0,26.2,0,34.86,Perth Pasties,Meat/Poultry
BOTTM,Bottom-Dollar Markets,Elizabeth Lincoln,Accounting Manager,00:00.0,24.8,0,47.42,Ikura,Seafood
BOTTM,Bottom-Dollar Markets,Elizabeth Lincoln,Accounting Manager,00:00.0,19.2,0,47.42,Pâté chinois,Meat/Poultry
BOTTM,Bottom-Dollar Markets,Elizabeth Lincoln,Accounting Manager,00:00.0,39.4,0,47.42,Tarte au sucre,Confections
BOTTM,Bottom-Dollar Markets,Elizabeth Lincoln,Accounting Manager,00:00.0,12,0,47.42,Outback Lager,Beverages
ERNSH,Ernst Handel,Roland Mendel,Sales Manager,00:00.0,10,0.1,126.38,Gorgonzola Telino,Dairy Products
ERNSH,Ernst Handel,Roland Mendel,Sales Manager,00:00.0,14.4,0.1,126.38,Steeleye Stout,Beverages
ERNSH,Ernst Handel,Roland Mendel,Sales Manager,00:00.0,9.6,0,126.38,Spegesild,Seafood
ERNSH,Ernst Handel,Roland Mendel,Sales Manager,00:00.0,27.8,0.1,126.38,Mozzarella di Giovanni,Dairy Products
DRACD,Drachenblut Delikatessen,Sven Ottlieb,Order Administrator,00:00.0,4.8,0,5.45,Konbu,Seafood
PICCO,Piccolo und mehr,Georg Pipps,Sales Manager,00:00.0,28.8,0,122.46,Gudbrandsdalsost,Dairy Products
SAVEA,Save-a-lot Markets,Jose Pavarotti,Sales Representative,00:00.0,15.2,0.25,126.56,Chang,Beverages
SAVEA,Save-a-lot Markets,Jose Pavarotti,Sales Representative,00:00.0,18.6,0.25,126.56,Tofu,Produce
SAVEA,Save-a-lot Markets,Jose Pavarotti,Sales Representative,00:00.0,11.2,0.25,126.56,NuNuCa Nuß-Nougat-Creme,Confections
SAVEA,Save-a-lot Markets,Jose Pavarotti,Sales Representative,00:00.0,24.9,0.25,126.56,Gumbär Gummibärchen,Confections
SAVEA,Save-a-lot Markets,Jose Pavarotti,Sales Representative,00:00.0,10,0,126.56,Gorgonzola Telino,Dairy Products
HUNGC,Hungry Coyote Import Store,Yoshi Latimer,Sales Representative,00:00.0,4.8,0,30.34,Konbu,Seafood
HUNGC,Hungry Coyote Import Store,Yoshi Latimer,Sales Representative,00:00.0,39.4,0,30.34,Tarte au sucre,Confections
HILAA,HILARION-Abastos,Carlos Hernández,Sales Representative,00:00.0,9.6,0.1,184.41,Spegesild,Seafood
HILAA,HILARION-Abastos,Carlos Hernández,Sales Representative,00:00.0,26.2,0.1,184.41,Perth Pasties,Meat/Poultry
HILAA,HILARION-Abastos,Carlos Hernández,Sales Representative,00:00.0,28.8,0,184.41,Gudbrandsdalsost,Dairy Products
FRANK,Frankenversand,Peter Franken,Marketing Manager,00:00.0,7.2,0,135.35,Tunnbröd,Grains/Cereals
FRANK,Frankenversand,Peter Franken,Marketing Manager,00:00.0,17.2,0,135.35,Flotemysost,Dairy Products
FRANK,Frankenversand,Peter Franken,Marketing Manager,00:00.0,27.8,0,135.35,Mozzarella di Giovanni,Dairy Products
PRINI,Princesa Isabel Vinhos,Isabel de Castro,Sales Representative,00:00.0,8,0.15,60.26,Sir Rodney's Scones,Confections
PRINI,Princesa Isabel Vinhos,Isabel de Castro,Sales Representative,00:00.0,42.4,0.15,60.26,Manjimup Dried Apples,Produce
SAVEA,Save-a-lot Markets,Jose Pavarotti,Sales Representative,00:00.0,14.4,0,89.16,Steeleye Stout,Beverages
SAVEA,Save-a-lot Markets,Jose Pavarotti,Sales Representative,00:00.0,19.2,0.1,89.16,Pâté chinois,Meat/Poultry
VAFFE,Vaffeljernet,Palle Ibsen,Sales Manager,00:00.0,10,0,27.36,Scottish Longbreads,Confections
VAFFE,Vaffeljernet,Palle Ibsen,Sales Manager,00:00.0,17.2,0,27.36,Flotemysost,Dairy Products
VAFFE,Vaffeljernet,Palle Ibsen,Sales Manager,00:00.0,14.4,0,27.36,Lakkalikööri,Beverages
VAFFE,Vaffeljernet,Palle Ibsen,Sales Manager,00:00.0,10.4,0,27.36,Original Frankfurter grüne Soße,Condiments
EASTC,Eastern Connection,Ann Devon,Sales Agent,00:00.0,99,0,83.93,Thüringer Rostbratwurst,Meat/Poultry
EASTC,Eastern Connection,Ann Devon,Sales Agent,00:00.0,14.4,0,83.93,Steeleye Stout,Beverages
EASTC,Eastern Connection,Ann Devon,Sales Agent,00:00.0,16,0,83.93,Maxilaku,Confections
RATTC,Rattlesnake Canyon Grocery,Paula Wilson,Assistant Sales Representative,00:00.0,20.7,0,12.51,Nord-Ost Matjeshering,Seafood
RATTC,Rattlesnake Canyon Grocery,Paula Wilson,Assistant Sales Representative,00:00.0,30.4,0,12.51,Gnocchi di nonna Alice,Grains/Cereals
RATTC,Rattlesnake Canyon Grocery,Paula Wilson,Assistant Sales Representative,00:00.0,16.8,0,12.51,Louisiana Fiery Hot Pepper Sauce,Condiments
RATTC,Rattlesnake Canyon Grocery,Paula Wilson,Assistant Sales Representative,00:00.0,17.2,0,12.51,Flotemysost,Dairy Products
ERNSH,Ernst Handel,Roland Mendel,Sales Manager,00:00.0,7.2,0,67.88,Tunnbröd,Grains/Cereals
ERNSH,Ernst Handel,Roland Mendel,Sales Manager,00:00.0,35.1,0,67.88,Vegie-spread,Condiments
ERNSH,Ernst Handel,Roland Mendel,Sales Manager,00:00.0,13.9,0.15,73.79,Pavlova,Confections
ERNSH,Ernst Handel,Roland Mendel,Sales Manager,00:00.0,10.2,0.15,73.79,Chocolade,Confections
MAGAA,Magazzini Alimentari Riuniti,Giovanni Rovelli,Marketing Manager,00:00.0,24.9,0.05,155.97,Gumbär Gummibärchen,Confections
