Customer Id,Customer,Contact,Contact Title,Order Date,Order Id,Category,Product,Sales Price,Quantity,Discount
FOLKO,Folk och fä HB,Maria Larsson,Owner,10/11/1996,10327,Beverages,Chang,15.2,25,0.2
FOLKO,Folk och fä HB,Maria Larsson,Owner,10/11/1996,10327,Dairy Products,Queso Cabrales,16.8,50,0.2
FOLKO,Folk och fä HB,Maria Larsson,Owner,10/11/1996,10327,Seafood,Nord-Ost Matjeshering,20.7,35,0.2
FOLKO,Folk och fä HB,Maria Larsson,Owner,10/11/1996,10327,Seafood,Escargots de Bourgogne,10.6,30,0.2
FURIB,Furia Bacalhau e Frutos do Mar,Lino Rodriguez,Sales Manager,10/14/1996,10328,Dairy Products,Raclette Courdavault,44,9,0
FURIB,Furia Bacalhau e Frutos do Mar,Lino Rodriguez,Sales Manager,10/14/1996,10328,Condiments,Louisiana Fiery Hot Pepper Sauce,16.8,40,0
FURIB,Furia Bacalhau e Frutos do Mar,Lino Rodriguez,Sales Manager,10/14/1996,10328,Confections,Scottish Longbreads,10,10,0
SPLIR,Split Rail Beer & Ale,Art Braunschweiger,Sales Manager,10/15/1996,10329,Confections,Teatime Chocolate Biscuits,7.3,10,0.05
SPLIR,Split Rail Beer & Ale,Art Braunschweiger,Sales Manager,10/15/1996,10329,Seafood,Nord-Ost Matjeshering,20.7,8,0.05
SPLIR,Split Rail Beer & Ale,Art Braunschweiger,Sales Manager,10/15/1996,10329,Beverages,Côte de Blaye,210.8,20,0.05
SPLIR,Split Rail Beer & Ale,Art Braunschweiger,Sales Manager,10/15/1996,10329,Grains/Cereals,Gnocchi di nonna Alice,30.4,12,0.05
LILAS,LILA-Supermercado,Carlos González,Accounting Manager,10/16/1996,10330,Confections,Gumbär Gummibärchen,24.9,50,0.15
LILAS,LILA-Supermercado,Carlos González,Accounting Manager,10/16/1996,10330,Dairy Products,Mozzarella di Giovanni,27.8,25,0.15
BONAP,Bon app',Laurence Lebihan,Owner,10/16/1996,10331,Meat/Poultry,Tourtière,5.9,15,0
MEREP,Mère Paillarde,Jean Fresnière,Marketing Assistant,10/17/1996,10332,Seafood,Carnarvon Tigers,50,40,0.2
MEREP,Mère Paillarde,Jean Fresnière,Marketing Assistant,10/17/1996,10332,Grains/Cereals,Singaporean Hokkien Fried Mee,11.2,10,0.2
MEREP,Mère Paillarde,Jean Fresnière,Marketing Assistant,10/17/1996,10332,Confections,Zaanse koeken,7.6,16,0.2
WARTH,Wartian Herkku,Pirkko Koskitalo,Accounting Manager,10/18/1996,10333,Produce,Tofu,18.6,10,0
WARTH,Wartian Herkku,Pirkko Koskitalo,Accounting Manager,10/18/1996,10333,Confections,Sir Rodney's Scones,8,10,0.1
WARTH,Wartian Herkku,Pirkko Koskitalo,Accounting Manager,10/18/1996,10333,Dairy Products,Flotemysost,17.2,40,0.1
VICTE,Victuailles en stock,Mary Saveley,Sales Agent,10/21/1996,10334,Grains/Cereals,Filo Mix,5.6,8,0
VICTE,Victuailles en stock,Mary Saveley,Sales Agent,10/21/1996,10334,Confections,Scottish Longbreads,10,10,0
HUNGO,Hungry Owl All-Night Grocers,Patricia McKenna,Sales Associate,10/22/1996,10335,Beverages,Chang,15.2,7,0.2
HUNGO,Hungry Owl All-Night Grocers,Patricia McKenna,Sales Associate,10/22/1996,10335,Dairy Products,Gorgonzola Telino,10,25,0.2
HUNGO,Hungry Owl All-Night Grocers,Patricia McKenna,Sales Associate,10/22/1996,10335,Dairy Products,Mascarpone Fabioli,25.6,6,0.2
HUNGO,Hungry Owl All-Night Grocers,Patricia McKenna,Sales Associate,10/22/1996,10335,Produce,Manjimup Dried Apples,42.4,48,0.2
PRINI,Princesa Isabel Vinhos,Isabel de Castro,Sales Representative,10/23/1996,10336,Condiments,Chef Anton's Cajun Seasoning,17.6,18,0.1
FRANK,Frankenversand,Peter Franken,Marketing Manager,10/24/1996,10337,Grains/Cereals,Tunnbröd,7.2,40,0
FRANK,Frankenversand,Peter Franken,Marketing Manager,10/24/1996,10337,Confections,Gumbär Gummibärchen,24.9,24,0
FRANK,Frankenversand,Peter Franken,Marketing Manager,10/24/1996,10337,Seafood,Inlagd Sill,15.2,20,0
FRANK,Frankenversand,Peter Franken,Marketing Manager,10/24/1996,10337,Seafood,Gravad lax,20.8,28,0
FRANK,Frankenversand,Peter Franken,Marketing Manager,10/24/1996,10337,Dairy Products,Mozzarella di Giovanni,27.8,25,0
OLDWO,Old World Delicatessen,Rene Phillips,Sales Representative,10/25/1996,10338,Meat/Poultry,Alice Mutton,31.2,20,0
OLDWO,Old World Delicatessen,Rene Phillips,Sales Representative,10/25/1996,10338,Seafood,Nord-Ost Matjeshering,20.7,15,0
MEREP,Mère Paillarde,Jean Fresnière,Marketing Assistant,10/28/1996,10339,Condiments,Chef Anton's Cajun Seasoning,17.6,10,0
MEREP,Mère Paillarde,Jean Fresnière,Marketing Assistant,10/28/1996,10339,Meat/Poultry,Alice Mutton,31.2,70,0.05
MEREP,Mère Paillarde,Jean Fresnière,Marketing Assistant,10/28/1996,10339,Confections,Tarte au sucre,39.4,28,0
BONAP,Bon app',Laurence Lebihan,Owner,10/29/1996,10340,Seafood,Carnarvon Tigers,50,20,0.05
BONAP,Bon app',Laurence Lebihan,Owner,10/29/1996,10340,Seafood,Jack's New England Clam Chowder,7.7,12,0.05
BONAP,Bon app',Laurence Lebihan,Owner,10/29/1996,10340,Beverages,Ipoh Coffee,36.8,40,0.05
SIMOB,Simons bistro,Jytte Petersen,Owner,10/29/1996,10341,Dairy Products,Geitost,2,8,0
SIMOB,Simons bistro,Jytte Petersen,Owner,10/29/1996,10341,Dairy Products,Raclette Courdavault,44,9,0.15
FRANK,Frankenversand,Peter Franken,Marketing Manager,10/30/1996,10342,Beverages,Chang,15.2,24,0.2
FRANK,Frankenversand,Peter Franken,Marketing Manager,10/30/1996,10342,Dairy Products,Gorgonzola Telino,10,56,0.2
FRANK,Frankenversand,Peter Franken,Marketing Manager,10/30/1996,10342,Seafood,Inlagd Sill,15.2,40,0.2
FRANK,Frankenversand,Peter Franken,Marketing Manager,10/30/1996,10342,Meat/Poultry,Pâté chinois,19.2,40,0.2
LEHMS,Lehmanns Marktstand,Renate Messner,Sales Representative,10/31/1996,10343,Grains/Cereals,Wimmers gute Semmelknödel,26.6,50,0
LEHMS,Lehmanns Marktstand,Renate Messner,Sales Representative,10/31/1996,10343,Confections,Scottish Longbreads,10,4,0.05
LEHMS,Lehmanns Marktstand,Renate Messner,Sales Representative,10/31/1996,10343,Beverages,Lakkalikööri,14.4,15,0
WHITC,White Clover Markets,Karl Jablonski,Owner,11/1/1996,10344,Condiments,Chef Anton's Cajun Seasoning,17.6,35,0
WHITC,White Clover Markets,Karl Jablonski,Owner,11/1/1996,10344,Condiments,Northwoods Cranberry Sauce,32,70,0.25
QUICK,QUICK-Stop,Horst Kloss,Accounting Manager,11/4/1996,10345,Condiments,Northwoods Cranberry Sauce,32,70,0
QUICK,QUICK-Stop,Horst Kloss,Accounting Manager,11/4/1996,10345,Confections,Teatime Chocolate Biscuits,7.3,80,0
QUICK,QUICK-Stop,Horst Kloss,Accounting Manager,11/4/1996,10345,Grains/Cereals,Singaporean Hokkien Fried Mee,11.2,9,0
RATTC,Rattlesnake Canyon Grocery,Paula Wilson,Assistant Sales Representative,11/5/1996,10346,Meat/Poultry,Alice Mutton,31.2,36,0.1
RATTC,Rattlesnake Canyon Grocery,Paula Wilson,Assistant Sales Representative,11/5/1996,10346,Grains/Cereals,Gnocchi di nonna Alice,30.4,20,0
FAMIA,Familia Arquibaldo,Aria Cruz,Marketing Assistant,11/6/1996,10347,Confections,NuNuCa Nuß-Nougat-Creme,11.2,10,0
FAMIA,Familia Arquibaldo,Aria Cruz,Marketing Assistant,11/6/1996,10347,Beverages,Chartreuse verte,14.4,50,0.15
FAMIA,Familia Arquibaldo,Aria Cruz,Marketing Assistant,11/6/1996,10347,Seafood,Boston Crab Meat,14.7,4,0
FAMIA,Familia Arquibaldo,Aria Cruz,Marketing Assistant,11/6/1996,10347,Beverages,Rhönbräu Klosterbier,6.2,6,0.15
WANDK,Die Wandernde Kuh,Rita Müller,Sales Representative,11/7/1996,10348,Beverages,Chai,14.4,15,0.15
WANDK,Die Wandernde Kuh,Rita Müller,Sales Representative,11/7/1996,10348,Grains/Cereals,Tunnbröd,7.2,25,0
SPLIR,Split Rail Beer & Ale,Art Braunschweiger,Sales Manager,11/8/1996,10349,Meat/Poultry,Tourtière,5.9,24,0
LAMAI,La maison d'Asie,Annette Roulet,Sales Manager,11/11/1996,10350,Confections,Valkoinen suklaa,13,15,0.1
LAMAI,La maison d'Asie,Annette Roulet,Sales Manager,11/11/1996,10350,Dairy Products,Gudbrandsdalsost,28.8,18,0.1
ERNSH,Ernst Handel,Roland Mendel,Sales Manager,11/11/1996,10351,Beverages,Côte de Blaye,210.8,20,0.05
ERNSH,Ernst Handel,Roland Mendel,Sales Manager,11/11/1996,10351,Seafood,Jack's New England Clam Chowder,7.7,13,0
ERNSH,Ernst Handel,Roland Mendel,Sales Manager,11/11/1996,10351,Condiments,Gula Malacca,15.5,77,0.05
ERNSH,Ernst Handel,Roland Mendel,Sales Manager,11/11/1996,10351,Condiments,Louisiana Fiery Hot Pepper Sauce,16.8,10,0.05
FURIB,Furia Bacalhau e Frutos do Mar,Lino Rodriguez,Sales Manager,11/12/1996,10352,Beverages,Guaraná Fantástica,3.6,10,0
FURIB,Furia Bacalhau e Frutos do Mar,Lino Rodriguez,Sales Manager,11/12/1996,10352,Meat/Poultry,Tourtière,5.9,20,0.15
PICCO,Piccolo und mehr,Georg Pipps,Sales Manager,11/13/1996,10353,Dairy Products,Queso Cabrales,16.8,12,0.2
PICCO,Piccolo und mehr,Georg Pipps,Sales Manager,11/13/1996,10353,Beverages,Côte de Blaye,210.8,50,0.2
PERIC,Pericles Comidas clásicas,Guillermo Fernández,Sales Representative,11/14/1996,10354,Beverages,Chai,14.4,12,0
PERIC,Pericles Comidas clásicas,Guillermo Fernández,Sales Representative,11/14/1996,10354,Meat/Poultry,Thüringer Rostbratwurst,99,4,0
AROUT,Around the Horn,Thomas Hardy,Sales Representative,11/15/1996,10355,Beverages,Guaraná Fantástica,3.6,25,0
AROUT,Around the Horn,Thomas Hardy,Sales Representative,11/15/1996,10355,Grains/Cereals,Ravioli Angelo,15.6,25,0
WANDK,Die Wandernde Kuh,Rita Müller,Sales Representative,11/18/1996,10356,Dairy Products,Gorgonzola Telino,10,30,0
WANDK,Die Wandernde Kuh,Rita Müller,Sales Representative,11/18/1996,10356,Meat/Poultry,Pâté chinois,19.2,12,0
WANDK,Die Wandernde Kuh,Rita Müller,Sales Representative,11/18/1996,10356,Dairy Products,Gudbrandsdalsost,28.8,20,0
LILAS,LILA-Supermercado,Carlos González,Accounting Manager,11/19/1996,10357,Seafood,Ikura,24.8,30,0.2
LILAS,LILA-Supermercado,Carlos González,Accounting Manager,11/19/1996,10357,Confections,Gumbär Gummibärchen,24.9,16,0
LILAS,LILA-Supermercado,Carlos González,Accounting Manager,11/19/1996,10357,Dairy Products,Camembert Pierrot,27.2,8,0.2
LAMAI,La maison d'Asie,Annette Roulet,Sales Manager,11/20/1996,10358,Beverages,Guaraná Fantástica,3.6,10,0.05
LAMAI,La maison d'Asie,Annette Roulet,Sales Manager,11/20/1996,10358,Beverages,Sasquatch Ale,11.2,10,0.05
LAMAI,La maison d'Asie,Annette Roulet,Sales Manager,11/20/1996,10358,Seafood,Inlagd Sill,15.2,20,0.05
SEVES,Seven Seas Imports,Hari Kumar,Sales Manager,11/21/1996,10359,Confections,Pavlova,13.9,56,0.05
SEVES,Seven Seas Imports,Hari Kumar,Sales Manager,11/21/1996,10359,Dairy Products,Gorgonzola Telino,10,70,0.05
SEVES,Seven Seas Imports,Hari Kumar,Sales Manager,11/21/1996,10359,Dairy Products,Camembert Pierrot,27.2,80,0.05
BLONP,Blondesddsl père et fils,Frédérique Citeaux,Marketing Manager,11/22/1996,10360,Produce,Rössle Sauerkraut,36.4,30,0
BLONP,Blondesddsl père et fils,Frédérique Citeaux,Marketing Manager,11/22/1996,10360,Meat/Poultry,Thüringer Rostbratwurst,99,35,0
BLONP,Blondesddsl père et fils,Frédérique Citeaux,Marketing Manager,11/22/1996,10360,Beverages,Côte de Blaye,210.8,10,0
BLONP,Blondesddsl père et fils,Frédérique Citeaux,Marketing Manager,11/22/1996,10360,Confections,Maxilaku,16,35,0
BLONP,Blondesddsl père et fils,Frédérique Citeaux,Marketing Manager,11/22/1996,10360,Meat/Poultry,Tourtière,5.9,28,0
QUICK,QUICK-Stop,Horst Kloss,Accounting Manager,11/22/1996,10361,Beverages,Chartreuse verte,14.4,54,0.1
QUICK,QUICK-Stop,Horst Kloss,Accounting Manager,11/22/1996,10361,Dairy Products,Camembert Pierrot,27.2,55,0.1
BONAP,Bon app',Laurence Lebihan,Owner,11/25/1996,10362,Confections,NuNuCa Nuß-Nougat-Creme,11.2,50,0
BONAP,Bon app',Laurence Lebihan,Owner,11/25/1996,10362,Produce,Manjimup Dried Apples,42.4,20,0
BONAP,Bon app',Laurence Lebihan,Owner,11/25/1996,10362,Meat/Poultry,Tourtière,5.9,24,0
DRACD,Drachenblut Delikatessen,Sven Ottlieb,Order Administrator,11/26/1996,10363,Dairy Products,Gorgonzola Telino,10,20,0
DRACD,Drachenblut Delikatessen,Sven Ottlieb,Order Administrator,11/26/1996,10363,Beverages,Rhönbräu Klosterbier,6.2,12,0
DRACD,Drachenblut Delikatessen,Sven Ottlieb,Order Administrator,11/26/1996,10363,Beverages,Lakkalikööri,14.4,12,0
EASTC,Eastern Connection,Ann Devon,Sales Agent,11/26/1996,10364,Dairy Products,Gudbrandsdalsost,28.8,30,0
EASTC,Eastern Connection,Ann Devon,Sales Agent,11/26/1996,10364,Dairy Products,Flotemysost,17.2,5,0
ANTON,Antonio Moreno Taquería,Antonio Moreno,Owner,11/27/1996,10365,Dairy Products,Queso Cabrales,16.8,24,0
GALED,Galería del gastrónomo,Eduardo Saavedra,Marketing Manager,11/28/1996,10366,Condiments,Louisiana Fiery Hot Pepper Sauce,16.8,5,0
GALED,Galería del gastrónomo,Eduardo Saavedra,Marketing Manager,11/28/1996,10366,Condiments,Original Frankfurter grüne Soße,10.4,5,0
VAFFE,Vaffeljernet,Palle Ibsen,Sales Manager,11/28/1996,10367,Beverages,Sasquatch Ale,11.2,36,0
VAFFE,Vaffeljernet,Palle Ibsen,Sales Manager,11/28/1996,10367,Meat/Poultry,Tourtière,5.9,18,0
VAFFE,Vaffeljernet,Palle Ibsen,Sales Manager,11/28/1996,10367,Condiments,Louisiana Fiery Hot Pepper Sauce,16.8,15,0
VAFFE,Vaffeljernet,Palle Ibsen,Sales Manager,11/28/1996,10367,Condiments,Original Frankfurter grüne Soße,10.4,7,0
ERNSH,Ernst Handel,Roland Mendel,Sales Manager,11/29/1996,10368,Confections,Sir Rodney's Scones,8,5,0.1
ERNSH,Ernst Handel,Roland Mendel,Sales Manager,11/29/1996,10368,Produce,Rössle Sauerkraut,36.4,13,0.1
ERNSH,Ernst Handel,Roland Mendel,Sales Manager,11/29/1996,10368,Grains/Cereals,Ravioli Angelo,15.6,25,0
ERNSH,Ernst Handel,Roland Mendel,Sales Manager,11/29/1996,10368,Grains/Cereals,Wimmers gute Semmelknödel,26.6,35,0.1
SPLIR,Split Rail Beer & Ale,Art Braunschweiger,Sales Manager,12/2/1996,10369,Meat/Poultry,Thüringer Rostbratwurst,99,20,0
SPLIR,Split Rail Beer & Ale,Art Braunschweiger,Sales Manager,12/2/1996,10369,Grains/Cereals,Gnocchi di nonna Alice,30.4,18,0.25
CHOPS,Chop-suey Chinese,Yang Wang,Owner,12/3/1996,10370,Beverages,Chai,14.4,15,0.15
CHOPS,Chop-suey Chinese,Yang Wang,Owner,12/3/1996,10370,Grains/Cereals,Wimmers gute Semmelknödel,26.6,30,0
CHOPS,Chop-suey Chinese,Yang Wang,Owner,12/3/1996,10370,Produce,Longlife Tofu,8,20,0.15
LAMAI,La maison d'Asie,Annette Roulet,Sales Manager,12/3/1996,10371,Seafood,Inlagd Sill,15.2,6,0.2
QUEEN,Queen Cozinha,Lúcia Carvalho,Marketing Assistant,12/4/1996,10372,Confections,Sir Rodney's Marmalade,64.8,12,0.25
QUEEN,Queen Cozinha,Lúcia Carvalho,Marketing Assistant,12/4/1996,10372,Beverages,Côte de Blaye,210.8,40,0.25
QUEEN,Queen Cozinha,Lúcia Carvalho,Marketing Assistant,12/4/1996,10372,Dairy Products,Camembert Pierrot,27.2,70,0.25
QUEEN,Queen Cozinha,Lúcia Carvalho,Marketing Assistant,12/4/1996,10372,Dairy Products,Mozzarella di Giovanni,27.8,42,0.25
HUNGO,Hungry Owl All-Night Grocers,Patricia McKenna,Sales Associate,12/5/1996,10373,Seafood,Escargots de Bourgogne,10.6,80,0.2
HUNGO,Hungry Owl All-Night Grocers,Patricia McKenna,Sales Associate,12/5/1996,10373,Dairy Products,Flotemysost,17.2,50,0.2
WOLZA,Wolski  Zajazd,Zbyszek Piestrzeniewicz,Owner,12/5/1996,10374,Dairy Products,Gorgonzola Telino,10,30,0
WOLZA,Wolski  Zajazd,Zbyszek Piestrzeniewicz,Owner,12/5/1996,10374,Seafood,Escargots de Bourgogne,10.6,15,0
HUNGC,Hungry Coyote Import Store,Yoshi Latimer,Sales Representative,12/6/1996,10375,Produce,Tofu,18.6,15,0
HUNGC,Hungry Coyote Import Store,Yoshi Latimer,Sales Representative,12/6/1996,10375,Meat/Poultry,Tourtière,5.9,10,0
MEREP,Mère Paillarde,Jean Fresnière,Marketing Assistant,12/9/1996,10376,Dairy Products,Gorgonzola Telino,10,42,0.05
SEVES,Seven Seas Imports,Hari Kumar,Sales Manager,12/9/1996,10377,Produce,Rössle Sauerkraut,36.4,20,0.15
SEVES,Seven Seas Imports,Hari Kumar,Sales Manager,12/9/1996,10377,Beverages,Chartreuse verte,14.4,20,0.15
FOLKO,Folk och fä HB,Maria Larsson,Owner,12/10/1996,10378,Dairy Products,Flotemysost,17.2,6,0
QUEDE,Que Delícia,Bernardo Batista,Accounting Manager,12/11/1996,10379,Seafood,Jack's New England Clam Chowder,7.7,8,0.1
QUEDE,Que Delícia,Bernardo Batista,Accounting Manager,12/11/1996,10379,Condiments,Vegie-spread,35.1,16,0.1
QUEDE,Que Delícia,Bernardo Batista,Accounting Manager,12/11/1996,10379,Condiments,Louisiana Fiery Hot Pepper Sauce,16.8,20,0.1
HUNGO,Hungry Owl All-Night Grocers,Patricia McKenna,Sales Associate,12/12/1996,10380,Seafood,Nord-Ost Matjeshering,20.7,18,0.1
HUNGO,Hungry Owl All-Night Grocers,Patricia McKenna,Sales Associate,12/12/1996,10380,Meat/Poultry,Perth Pasties,26.2,20,0.1
HUNGO,Hungry Owl All-Night Grocers,Patricia McKenna,Sales Associate,12/12/1996,10380,Dairy Products,Camembert Pierrot,27.2,6,0.1
HUNGO,Hungry Owl All-Night Grocers,Patricia McKenna,Sales Associate,12/12/1996,10380,Beverages,Outback Lager,12,30,0
LILAS,LILA-Supermercado,Carlos González,Accounting Manager,12/12/1996,10381,Produce,Longlife Tofu,8,14,0
ERNSH,Ernst Handel,Roland Mendel,Sales Manager,12/13/1996,10382,Condiments,Chef Anton's Gumbo Mix,17,32,0
ERNSH,Ernst Handel,Roland Mendel,Sales Manager,12/13/1996,10382,Seafood,Carnarvon Tigers,50,9,0
ERNSH,Ernst Handel,Roland Mendel,Sales Manager,12/13/1996,10382,Meat/Poultry,Thüringer Rostbratwurst,99,14,0
ERNSH,Ernst Handel,Roland Mendel,Sales Manager,12/13/1996,10382,Dairy Products,Geitost,2,60,0
ERNSH,Ernst Handel,Roland Mendel,Sales Manager,12/13/1996,10382,Produce,Longlife Tofu,8,50,0
AROUT,Around the Horn,Thomas Hardy,Sales Representative,12/16/1996,10383,Seafood,Konbu,4.8,20,0
AROUT,Around the Horn,Thomas Hardy,Sales Representative,12/16/1996,10383,Confections,Valkoinen suklaa,13,15,0
AROUT,Around the Horn,Thomas Hardy,Sales Representative,12/16/1996,10383,Grains/Cereals,Gnocchi di nonna Alice,30.4,20,0
BERGS,Berglunds snabbköp,Christina Berglund,Order Administrator,12/16/1996,10384,Confections,Sir Rodney's Marmalade,64.8,28,0
BERGS,Berglunds snabbköp,Christina Berglund,Order Administrator,12/16/1996,10384,Dairy Products,Camembert Pierrot,27.2,15,0
SPLIR,Split Rail Beer & Ale,Art Braunschweiger,Sales Manager,12/17/1996,10385,Produce,Uncle Bob's Organic Dried Pears,24,10,0.2
SPLIR,Split Rail Beer & Ale,Art Braunschweiger,Sales Manager,12/17/1996,10385,Dairy Products,Camembert Pierrot,27.2,20,0.2
SPLIR,Split Rail Beer & Ale,Art Braunschweiger,Sales Manager,12/17/1996,10385,Confections,Scottish Longbreads,10,8,0.2
FAMIA,Familia Arquibaldo,Aria Cruz,Marketing Assistant,12/18/1996,10386,Beverages,Guaraná Fantástica,3.6,15,0
FAMIA,Familia Arquibaldo,Aria Cruz,Marketing Assistant,12/18/1996,10386,Beverages,Sasquatch Ale,11.2,10,0
SANTG,Santé Gourmet,Jonas Bergulfsen,Owner,12/18/1996,10387,Beverages,Guaraná Fantástica,3.6,15,0
SANTG,Santé Gourmet,Jonas Bergulfsen,Owner,12/18/1996,10387,Produce,Rössle Sauerkraut,36.4,6,0
SANTG,Santé Gourmet,Jonas Bergulfsen,Owner,12/18/1996,10387,Dairy Products,Raclette Courdavault,44,12,0
SANTG,Santé Gourmet,Jonas Bergulfsen,Owner,12/18/1996,10387,Dairy Products,Flotemysost,17.2,15,0
SEVES,Seven Seas Imports,Hari Kumar,Sales Manager,12/19/1996,10388,Seafood,Rogede sild,7.6,15,0.2
SEVES,Seven Seas Imports,Hari Kumar,Sales Manager,12/19/1996,10388,Grains/Cereals,Filo Mix,5.6,20,0.2
SEVES,Seven Seas Imports,Hari Kumar,Sales Manager,12/19/1996,10388,Meat/Poultry,Perth Pasties,26.2,40,0
BOTTM,Bottom-Dollar Markets,Elizabeth Lincoln,Accounting Manager,12/20/1996,10389,Seafood,Ikura,24.8,16,0
BOTTM,Bottom-Dollar Markets,Elizabeth Lincoln,Accounting Manager,12/20/1996,10389,Meat/Poultry,Pâté chinois,19.2,15,0
BOTTM,Bottom-Dollar Markets,Elizabeth Lincoln,Accounting Manager,12/20/1996,10389,Confections,Tarte au sucre,39.4,20,0
BOTTM,Bottom-Dollar Markets,Elizabeth Lincoln,Accounting Manager,12/20/1996,10389,Beverages,Outback Lager,12,30,0
ERNSH,Ernst Handel,Roland Mendel,Sales Manager,12/23/1996,10390,Dairy Products,Gorgonzola Telino,10,60,0.1
ERNSH,Ernst Handel,Roland Mendel,Sales Manager,12/23/1996,10390,Beverages,Steeleye Stout,14.4,40,0.1
ERNSH,Ernst Handel,Roland Mendel,Sales Manager,12/23/1996,10390,Seafood,Spegesild,9.6,45,0
ERNSH,Ernst Handel,Roland Mendel,Sales Manager,12/23/1996,10390,Dairy Products,Mozzarella di Giovanni,27.8,24,0.1
DRACD,Drachenblut Delikatessen,Sven Ottlieb,Order Administrator,12/23/1996,10391,Seafood,Konbu,4.8,18,0
PICCO,Piccolo und mehr,Georg Pipps,Sales Manager,12/24/1996,10392,Dairy Products,Gudbrandsdalsost,28.8,50,0
SAVEA,Save-a-lot Markets,Jose Pavarotti,Sales Representative,12/25/1996,10393,Beverages,Chang,15.2,25,0.25
SAVEA,Save-a-lot Markets,Jose Pavarotti,Sales Representative,12/25/1996,10393,Produce,Tofu,18.6,42,0.25
SAVEA,Save-a-lot Markets,Jose Pavarotti,Sales Representative,12/25/1996,10393,Confections,NuNuCa Nuß-Nougat-Creme,11.2,7,0.25
SAVEA,Save-a-lot Markets,Jose Pavarotti,Sales Representative,12/25/1996,10393,Confections,Gumbär Gummibärchen,24.9,70,0.25
SAVEA,Save-a-lot Markets,Jose Pavarotti,Sales Representative,12/25/1996,10393,Dairy Products,Gorgonzola Telino,10,32,0
HUNGC,Hungry Coyote Import Store,Yoshi Latimer,Sales Representative,12/25/1996,10394,Seafood,Konbu,4.8,10,0
HUNGC,Hungry Coyote Import Store,Yoshi Latimer,Sales Representative,12/25/1996,10394,Confections,Tarte au sucre,39.4,10,0
HILAA,HILARION-Abastos,Carlos Hernández,Sales Representative,12/26/1996,10395,Seafood,Spegesild,9.6,28,0.1
HILAA,HILARION-Abastos,Carlos Hernández,Sales Representative,12/26/1996,10395,Meat/Poultry,Perth Pasties,26.2,70,0.1
HILAA,HILARION-Abastos,Carlos Hernández,Sales Representative,12/26/1996,10395,Dairy Products,Gudbrandsdalsost,28.8,8,0
FRANK,Frankenversand,Peter Franken,Marketing Manager,12/27/1996,10396,Grains/Cereals,Tunnbröd,7.2,40,0
FRANK,Frankenversand,Peter Franken,Marketing Manager,12/27/1996,10396,Dairy Products,Flotemysost,17.2,60,0
FRANK,Frankenversand,Peter Franken,Marketing Manager,12/27/1996,10396,Dairy Products,Mozzarella di Giovanni,27.8,21,0
PRINI,Princesa Isabel Vinhos,Isabel de Castro,Sales Representative,12/27/1996,10397,Confections,Sir Rodney's Scones,8,10,0.15
